datetime,GHI,BNI,DHI,DBT,RH,Ws10,Wd10,Patmo,Rainfall
01-Jan-2022 00:10:00,0,0,0,21.912,79.71,0.1825,116.535,1016,0
01-Jan-2022 00:20:00,0,0,0,22.291,76.718,0.836,103.8988,1016,0
01-Jan-2022 00:30:00,0,0,0,22.614,74.331,0.9403,122.84,1016,0
01-Jan-2022 00:40:00,0,0,0,22.756,74.882,0.5832,116.872,1016,0
01-Jan-2022 00:50:00,0,0,0,22.889,76.018,0.5106,95.0346,1015.4,0
01-Jan-2022 01:00:00,0,0,0,22.903,76.535,0.2824,92.4481,1015,0
01-Jan-2022 01:10:00,0,0,0,22.86,77.014,0.1599,139.067,1015,0
01-Jan-2022 01:20:00,0,0,0,22.768,77.77,0.1485,146.895,1015,0
01-Jan-2022 01:30:00,0,0,0,22.573,78.637,0.1644,119.027,1015,0
01-Jan-2022 01:40:00,0,0,0,22.35,79.326,0.0927,74.7157,1015,0
01-Jan-2022 01:50:00,0,0,0,22.033,80.45,0.1358,77.477,1015,0
01-Jan-2022 02:00:00,0,0,0,21.791,81.62,0.1734,67.934,1015,0
01-Jan-2022 02:10:00,0,0,0,21.54,82.62,0.103,41.075,1015,0
01-Jan-2022 02:20:00,0,0,0,21.428,83.37,0.4969,43.803,1015,0
01-Jan-2022 02:30:00,0,0,0,21.605,82.33,0.7869,47.295,1015,0
01-Jan-2022 02:40:00,0,0,0,21.553,81.78,0.8991,67.378,1014.7,0
01-Jan-2022 02:50:00,0,0,0,21.442,81.67,0.3277,49.473,1014,0
01-Jan-2022 03:00:00,0,0,0,21.42,81.73,0.7683,37.932,1014,0
01-Jan-2022 03:10:00,0,0,0,21.561,81.17,0.2747,32.847,1014,0
01-Jan-2022 03:20:00,0,0,0,21.517,81.28,0.3926,30.256,1014,0
01-Jan-2022 03:30:00,0,0,0,21.485,81.85,0.3207,44.305,1014,0
01-Jan-2022 03:40:00,0,0,0,21.672,81.61,0.8466,38.8765,1014,0
01-Jan-2022 03:50:00,0,0,0,21.451,82.13,0.4567,34.978,1014,0
01-Jan-2022 04:00:00,0,0,0,21.28,82.82,0.4923,54.992,1014,0
01-Jan-2022 04:10:00,0,0,0,21.027,83.82,0.7212,46.217,1014,0
01-Jan-2022 04:20:00,0,0,0,20.975,84.36,1.3684,30.414,1014,0
01-Jan-2022 04:30:00,0,0,0,21.014,84.2,1.3748,72.449,1014,0
01-Jan-2022 04:40:00,0,0,0,20.969,83.46,1.6414,85.205,1014,0
01-Jan-2022 04:50:00,0,0,0,20.92,83.38,0.9075,87.55,1014,0
01-Jan-2022 05:00:00,0,0,0,20.841,83.32,1.54,83.238,1014,0
01-Jan-2022 05:10:00,0,0,0,20.781,83.11,1.4608,92.717,1014,0
01-Jan-2022 05:20:00,0,0,0,20.734,82.73,1.6054,94.3353,1014.7,0
01-Jan-2022 05:30:00,0.0729,0.0356,0.0386,20.721,82.95,1.4189,91.13,1015,0
01-Jan-2022 05:40:00,1.9138,0.0398,1.7759,20.684,82.95,0.8934,117.948,1015,0
01-Jan-2022 05:50:00,9.4701,9.9763,8.717,20.75,82.99,1.0029,128.137,1015,0
01-Jan-2022 06:00:00,28.832,104.613,20.334,20.858,83,0.8811,113.098,1015,0
01-Jan-2022 06:10:00,50.75,179.41,29.847,21.277,82.11,0.5414,80.056,1015,0
01-Jan-2022 06:20:00,84.674,297.2,40.406,21.897,79.752,0.8623,89.565,1015,0
01-Jan-2022 06:30:00,116.13,367.2,49.138,22.492,78.017,0.7473,53.062,1015,0
01-Jan-2022 06:40:00,150.52,431.43,56.626,23.269,76.114,1.3701,55.649,1015,0
01-Jan-2022 06:50:00,194.09,517.69,62.059,23.94,74.196,0.6352,110.536,1015,0
01-Jan-2022 07:00:00,235.23,575.43,65.197,24.459,72.281,0.4925,78.631,1015,0
01-Jan-2022 07:10:00,278.05,620.42,68.607,25.367,70.361,0.1747,122.4833,1015,0
01-Jan-2022 07:20:00,310.3,631.59,73.238,25.859,68.131,0.1885,176.68,1015,0
01-Jan-2022 07:30:00,339.37,641.84,77.435,26.413,64.594,0.1756,225.12,1015.8,0
01-Jan-2022 07:40:00,372.68,660.05,80.065,27.392,59.769,0.103,141.3528,1015.7,0
01-Jan-2022 07:50:00,419.98,703.23,82.19,28.075,55.592,0.1031,181.6281,1015.5,0
01-Jan-2022 08:00:00,466.6,744.47,83.6,28.286,55.95,0.1954,238.63,1015.7,0
01-Jan-2022 08:10:00,513.64,774.57,85.19,28.783,56.426,0.4432,192.16,1016,0
01-Jan-2022 08:20:00,551.04,788.82,86.51,28.591,55.752,0.3318,155.911,1016,0
01-Jan-2022 08:30:00,592.29,804.92,86.83,28.677,56.707,1.2309,191.3,1016,0
01-Jan-2022 08:40:00,628.38,813.2,89.15,28.529,58.214,1.02295,168.9058,1015.2,0
01-Jan-2022 08:50:00,667.25,828.2,90.29,28.528,62.054,1.4173,200.71,1015.2,0
01-Jan-2022 09:00:00,706.44,845.5,90.57,28.646,61.302,1.8712,192.75,1015.1,0
01-Jan-2022 09:10:00,739.61,853,93.67,28.565,61.342,1.9415,187.95,1015,0
01-Jan-2022 09:20:00,773.81,859.2,99.4,28.616,61.197,1.7204,224.47,1015,0
01-Jan-2022 09:30:00,811.64,867.2,107.36,28.911,60.316,1.5507,213.34,1015,0
01-Jan-2022 09:40:00,836.17,853.03,121.42,28.947,60.431,1.8826,211.16,1015.1,0
01-Jan-2022 09:50:00,863.3,834.95,144.87,28.897,60.492,1.7838,186.71,1015.5,0
01-Jan-2022 10:00:00,784.42,703.94,165.6,28.457,61.246,2.2772,170.75,1015.6,0
01-Jan-2022 10:10:00,906.8,803.71,184.29,28.216,61.37,2.2651,177.3,1015.9,0
01-Jan-2022 10:20:00,914.5,787.33,195.59,28.201,60.688,2.2978,168.89,1015,0
01-Jan-2022 10:30:00,874.1,720.61,203.91,28.408,59.922,2.1044,174.99,1015.1,0
01-Jan-2022 10:40:00,911,738.18,212.9,28.799,59.306,1.6007,189.75,1015.2,0
01-Jan-2022 10:50:00,1044.4,850.9,226.13,28.864,57.841,1.8268,178.78,1015,0
01-Jan-2022 11:00:00,1093.8,872.9,239.85,28.957,57.571,2.1075,183.19,1015,0
01-Jan-2022 11:10:00,1018.7,768.83,256.03,29.167,56.027,2.1207,163.61,1015,0
01-Jan-2022 11:20:00,931,640.52,287.97,29.035,57.075,2.1069,198.7,1015,0
01-Jan-2022 11:30:00,791.35,505.08,278.74,29.109,56.305,1.6932,195.41,1015,0
01-Jan-2022 11:40:00,1079.5,823.02,225.54,29.425,56.115,1.4624,181.17,1015,0
01-Jan-2022 11:50:00,1101.5,853.4,209.33,29.442,56.06,2.3864,139.39,1015,0
01-Jan-2022 12:00:00,1099.6,842.7,219.16,29.176,56.89,2.6785,170.9,1015,0
01-Jan-2022 12:10:00,1087.3,828.1,241.96,28.886,57.109,2.6356,151.3,1014.8,0
01-Jan-2022 12:20:00,1101.3,831.9,362.11,29.352,57.209,3.0686,160.02,1014,0
01-Jan-2022 12:30:00,1115,782.81,737.08,29.386,58.341,3.5554,137.38,1014,0
01-Jan-2022 12:40:00,1017.33,607.68,618.15,29.58,59.512,3.3535,138.43,1014,0
01-Jan-2022 12:50:00,698.77,104.2892,615.96,29.304,59.232,3.4481,130.05,1014,0
01-Jan-2022 13:00:00,671.58,64.6547,616.85,28.864,60.83,3.3486,134.42,1014,0
01-Jan-2022 13:10:00,728.26,102.306,637.82,29.285,59.675,3.0048,133.89,1014,0
01-Jan-2022 13:20:00,582.37,9.1668,572.51,28.876,60.806,3.2491,128.57,1014,0
01-Jan-2022 13:30:00,482.2,18.3948,466.42,28.775,61.549,3.1915,133.03,1014,0
01-Jan-2022 13:40:00,829.08,340.061,531.46,29.186,61.014,3.0391,135.92,1014,0
01-Jan-2022 13:50:00,742.35,252.045,520.06,29.047,60.451,3.4761,131.79,1014,0
01-Jan-2022 14:00:00,416.8,3.1889,413.66,28.578,61.667,3.0532,127.4,1014,0
01-Jan-2022 14:10:00,643.31,122.6428,536.18,28.501,61.675,3.5029,130.22,1014,0
01-Jan-2022 14:20:00,756.64,218.503,568.97,28.852,60.724,2.6205,135,1013.7,0
01-Jan-2022 14:30:00,877.63,479.34,454.07,29.323,59.891,3.208,130.91,1013,0
01-Jan-2022 14:40:00,727.39,373.7,386.75,29.13,60.992,3.1063,146.7,1013,0
01-Jan-2022 14:50:00,738.42,389.36,389.4,29.26,60.015,3.2379,128.76,1013,0
01-Jan-2022 15:00:00,690.23,347.28,385.14,28.925,62.78,3.3959,135.16,1013,0
01-Jan-2022 15:10:00,707.95,361.11,399.59,29.109,61.097,3.6695,133.9,1013,0
01-Jan-2022 15:20:00,550.88,216.09,371.5,29.005,61.441,3.0273,137.06,1013,0
01-Jan-2022 15:30:00,448.88,58.2226,401.38,28.805,61.38,3.028,133.77,1013,0
01-Jan-2022 15:40:00,364.42,61.9885,315.47,28.389,61.24,2.9174,131.08,1013,0
01-Jan-2022 15:50:00,363.52,57.181,320.34,28.483,61.879,2.5954,128.8,1013,0
01-Jan-2022 16:00:00,409.11,82.6759,349.62,28.337,62.224,2.1824,143.75,1013,0
01-Jan-2022 16:10:00,445.08,123.92,358.63,28.62,61.45,2.607,137.74,1013,0
01-Jan-2022 16:20:00,594.31,384.031,347.81,28.889,60.17,2.0224,148.66,1013,0
01-Jan-2022 16:30:00,646.03,599.3,286.13,29.449,58.418,2.2643,136.99,1013,0
01-Jan-2022 16:40:00,479.47,418.066,241.27,29.437,59.075,2.1898,148.21,1013,0
01-Jan-2022 16:50:00,502.47,584.98,194.33,29.116,59.588,2.4999,148.95,1013,0
01-Jan-2022 17:00:00,459.32,618.58,157.08,28.787,60.545,2.8959,131.44,1013,0
01-Jan-2022 17:10:00,416.94,572.65,158.61,28.932,60.43,2.2595,150.37,1013,0
01-Jan-2022 17:20:00,344.21,451.25,157.8,28.849,60.807,1.9649,144.45,1013,0
01-Jan-2022 17:30:00,261.32,299.24,149.98,28.472,60.816,2.2304,135.28,1013,0
01-Jan-2022 17:40:00,251.08,411.94,114.54,28.169,60.02,2.3611,130.44,1013,0
01-Jan-2022 17:50:00,225.92,426.12,100.37,27.982,59.947,2.0991,127.59,1013,0
01-Jan-2022 18:00:00,197.7,407.44,93.16,27.919,59.833,1.3524,133.07,1013,0
01-Jan-2022 18:10:00,165.26,387.05,80.546,27.811,59.771,1.1953,127.93,1013,0
01-Jan-2022 18:20:00,117.26,287.6,64.86,27.517,60.722,1.6367,139.1,1013,0
01-Jan-2022 18:30:00,85.81,248.23,50.363,27.355,61.195,1.3511,134.76,1013,0
01-Jan-2022 18:40:00,64.101,220.95,40.382,27.256,61.129,1.1185,131.91,1013.8,0
01-Jan-2022 18:50:00,37.443,154.27,26.832,27.017,61.773,1.3762,134.29,1014,0
01-Jan-2022 19:00:00,14.5871,50.7774,13.3993,26.874,62.061,0.9078,134.74,1014,0
01-Jan-2022 19:10:00,2.0905,0.4587,3.1383,26.708,62.272,0.3574,163.25,1014,0
01-Jan-2022 19:20:00,0,0,0.0494,26.465,63.943,0.1099,91.971,1014,0
01-Jan-2022 19:30:00,0,0,0,25.891,67.013,0.103,32.0942,1014,0
01-Jan-2022 19:40:00,0,0,0,25.262,70.091,0.1033,35.059,1014,0
01-Jan-2022 19:50:00,0,0,0,24.738,72.285,0.103,51.011,1014,0
01-Jan-2022 20:00:00,0,0,0,24.498,73.41,0.103,26.104,1014,0
01-Jan-2022 20:10:00,0,0,0,24.245,74.551,0.103,56.0624,1014,0
01-Jan-2022 20:20:00,0,0,0,24.141,75.798,0.103,91.771,1014,0
01-Jan-2022 20:30:00,0,0,0,24.253,75.944,0.103,161.614,1014,0
01-Jan-2022 20:40:00,0,0,0,24.26,75.874,0.2024,84.1159,1014,0
01-Jan-2022 20:50:00,0,0,0,24.1,76.254,0.103,137.6143,1014,0
01-Jan-2022 21:00:00,0,0,0,23.933,76.83,0.103,170.149,1014,0
01-Jan-2022 21:10:00,0,0,0,23.698,77.892,0.1031,68.807,1014,0
01-Jan-2022 21:20:00,0,0,0,23.378,79.325,0.1872,204.16,1014,0
01-Jan-2022 21:30:00,0,0,0,23.294,79.798,0.2822,159.36,1014.8,0
01-Jan-2022 21:40:00,0,0,0,23.226,79.579,1.2544,167.6,1015,0
01-Jan-2022 21:50:00,0,0,0,23.27,78.973,0.7257,143.831,1015,0
01-Jan-2022 22:00:00,0,0,0,23.417,77.844,0.1616,162.042,1015,0
01-Jan-2022 22:10:00,0,0,0,23.307,77.377,0.0932,101.8183,1015,0
01-Jan-2022 22:20:00,0,0,0,23.101,77.828,0.103,104.897,1015,0
01-Jan-2022 22:30:00,0,0,0,23.142,77.877,0.103,130.216,1015,0
01-Jan-2022 22:40:00,0,0,0,23.371,76.189,1.6777,124.758,1015,0
01-Jan-2022 22:50:00,0,0,0,23.742,74.303,0.7829,122.616,1015,0
01-Jan-2022 23:00:00,0,0,0,23.753,73.718,0.8176,92.118,1015,0
01-Jan-2022 23:10:00,0,0,0,23.595,74.304,1.3308,119.513,1015,0
01-Jan-2022 23:20:00,0,0,0,23.629,74.227,1.5798,112.4558,1015,0
01-Jan-2022 23:30:00,0,0,0,23.655,74.215,1.6323,120.2422,1015,0
01-Jan-2022 23:40:00,0,0,0,23.531,74.4,1.7411,160.48,1015,0
01-Jan-2022 23:50:00,0,0,0,23.581,73.953,1.4452,144.505,1015,0
02-Jan-2022 00:00:00,0,0,0,23.793,73.176,1.4141,111.358,1015,0
02-Jan-2022 00:10:00,0,0,0,23.89,72.618,0.9654,95.3164,1015,0
02-Jan-2022 00:20:00,0,0,0,23.802,72.81,1.156,130.066,1015,0
02-Jan-2022 00:30:00,0,0,0,23.726,73.514,0.5429,117.531,1015,0
02-Jan-2022 00:40:00,0,0,0,23.625,74.11,1.1133,106.762,1015,0
02-Jan-2022 00:50:00,0,0,0,23.633,74.162,0.7166,110.944,1014.4,0
02-Jan-2022 01:00:00,0,0,0,23.76,73.562,1.5813,133.416,1014,0
02-Jan-2022 01:10:00,0,0,0,23.867,72.477,1.3006,105.4206,1014,0
02-Jan-2022 01:20:00,0,0,0,23.789,72.686,0.636,124.307,1014,0
02-Jan-2022 01:30:00,0,0,0,23.649,73.599,0.7362,87.63,1014,0
02-Jan-2022 01:40:00,0,0,0,23.465,74.309,0.7015,107.781,1014,0
02-Jan-2022 01:50:00,0,0,0,23.252,74.85,0.7,83.651,1014,0
02-Jan-2022 02:00:00,0,0,0,22.908,75.931,0.9541,52.293,1014,0
02-Jan-2022 02:10:00,0,0,0,22.573,76.678,0.4962,47.962,1013.1,0
02-Jan-2022 02:20:00,0,0,0,22.238,77.711,0.103,32.842,1013.8,0
02-Jan-2022 02:30:00,0,0,0,22.119,78.555,0.103,42.763,1014,0
02-Jan-2022 02:40:00,0,0,0,22.019,79.178,0.103,46.525,1013.6,0
02-Jan-2022 02:50:00,0,0,0,21.883,79.843,0.1326,40.812,1013,0
02-Jan-2022 03:00:00,0,0,0,21.836,80.352,0.103,63.93,1013,0
02-Jan-2022 03:10:00,0,0,0,22.186,79.337,0.7224,37.57,1013,0
02-Jan-2022 03:20:00,0,0,0,22.457,78.071,1.1925,42.553,1013,0
02-Jan-2022 03:30:00,0,0,0,22.568,77.444,1.4554,47.157,1013,0
02-Jan-2022 03:40:00,0,0,0,22.299,77.764,0.1319,50.1376,1013,0
02-Jan-2022 03:50:00,0,0,0,21.755,79.921,0.749,65.444,1013,0
02-Jan-2022 04:00:00,0,0,0,21.588,80.275,1.0965,70.132,1013,0
02-Jan-2022 04:10:00,0,0,0,21.375,80.79,1.6793,78.961,1013,0
02-Jan-2022 04:20:00,0,0,0,21.405,80.3,0.88,111.434,1013,0
02-Jan-2022 04:30:00,0,0,0,21.408,79.672,0.5745,77.451,1013,0
02-Jan-2022 04:40:00,0,0,0,21.343,80.288,0.9023,104.6607,1013,0
02-Jan-2022 04:50:00,0,0,0,21.311,80.439,1.8118,186.82,1013,0
02-Jan-2022 05:00:00,0,0,0,21.488,78.925,0.725,183.8639,1013,0
02-Jan-2022 05:10:00,0,0.318,0,21.8,77.205,1.9946,143.293,1013.2,0
02-Jan-2022 05:20:00,0,0.318,0,21.912,77.144,1.7383,121.079,1014,0
02-Jan-2022 05:30:00,0,0.317,0,22.026,77.152,0.3916,127.739,1014,0
02-Jan-2022 05:40:00,1.3615,0.3111,1.0014,22.013,77.475,1.3387,109.102,1014,0
02-Jan-2022 05:50:00,5.9855,0.3175,5.1975,22.143,76.994,0.9764,89.972,1014,0
02-Jan-2022 06:00:00,14.622,0.318,13.816,22.373,76.021,0.6685,145.907,1014,0
02-Jan-2022 06:10:00,26.608,10.6726,24.37,22.43,75.888,1.5348,99.825,1014,0
02-Jan-2022 06:20:00,79.684,265.49,40.942,22.908,74.953,1.2186,128.586,1014,0
02-Jan-2022 06:30:00,138.75,375.81,69.794,23.896,71.827,1.9555,122.1031,1014,0
02-Jan-2022 06:40:00,175.53,307.649,108.75,24.694,69.972,1.7865,141.1919,1014,0
02-Jan-2022 06:50:00,181.42,354.21,90.65,25.128,69.76,1.3608,198.6,1014,0
02-Jan-2022 07:00:00,224.07,414.91,104.37,25.631,68.951,0.3752,177.71,1014,0
02-Jan-2022 07:10:00,299.91,509.27,129.26,26.05,69.138,0.1222,123.133,1014,0
02-Jan-2022 07:20:00,328.57,448.45,157.6,26.941,66.2,0.1132,178.29,1014,0
02-Jan-2022 07:30:00,386.14,639.89,122.68,27.54,64.803,0.5985,249.84,1014,0
02-Jan-2022 07:40:00,423.73,674.57,122.6,28.004,63.69,1.0279,269.69,1014,0
02-Jan-2022 07:50:00,442.24,692.09,109.14,28.202,63.069,0.5934,269.53,1014,0
02-Jan-2022 08:00:00,466.91,719.12,95.11,28.337,63.084,1.4453,255.73,1014,0
02-Jan-2022 08:10:00,512.12,752.59,95.65,28.489,60.714,0.4134,290.89,1014,0
02-Jan-2022 08:20:00,588.07,764.53,137,29.432,55.013,0.3103,255.01,1014,0
02-Jan-2022 08:30:00,478.18,349.026,259.06,29.299,53.961,1.2808,234.54,1014,0
02-Jan-2022 08:40:00,557.32,373.3,305.06,28.698,57.472,1.2236,186.11,1014,0
02-Jan-2022 08:50:00,457.39,126.381,363.84,27.854,63.667,2.17,141.2,1014,0
02-Jan-2022 09:00:00,452.66,219.356,284.26,27.264,66.176,1.6291,133.41,1014,0
02-Jan-2022 09:10:00,760.38,792.09,156.96,28.695,61.944,1.1489,166.29,1014,0
02-Jan-2022 09:20:00,779.5,814.9,137.85,28.725,61.183,1.5645,159.74,1014,0
02-Jan-2022 09:30:00,780.8,810.27,123.26,28.849,60.504,2.0133,154.3,1014,0
02-Jan-2022 09:40:00,773.23,767.46,131.07,28.642,59.967,1.8737,167.8,1014,0
02-Jan-2022 09:50:00,796.35,762.18,139.94,28.256,62.09,2.3157,168.25,1014,0
02-Jan-2022 10:00:00,888.8,815.87,168.73,28.54,61.947,2.1787,155.1,1014,0
02-Jan-2022 10:10:00,966.6,703.71,330.8,28.495,62.881,2.288,138.05,1014,0
02-Jan-2022 10:20:00,990.9,686.93,359.28,28.788,62.52,2.6848,145.17,1014,0
02-Jan-2022 10:30:00,981,816.53,221.65,28.563,63.811,2.416,155.43,1014,0
02-Jan-2022 10:40:00,1011.3,777.86,274.91,28.524,62.897,2.1986,134.9,1014,0
02-Jan-2022 10:50:00,908.92,604.535,330.77,29.097,60.713,1.138,175.08,1014,0
02-Jan-2022 11:00:00,503.22,17.3053,487.29,28.077,66.706,2.4413,139.81,1014,0
02-Jan-2022 11:10:00,583.52,11.2931,573.73,27.993,67.362,1.6949,156.74,1014,0
02-Jan-2022 11:20:00,556.11,4.7454,552.85,27.893,66.025,1.7189,155.51,1014,0
02-Jan-2022 11:30:00,688.6,32.8364,655.79,28.283,65.384,1.4482,165.66,1014,0
02-Jan-2022 11:40:00,759.18,109.5142,648.78,28.598,65.054,2.0012,163.23,1014,0
02-Jan-2022 11:50:00,1098.14,551.945,528.3,28.623,64.034,2.0473,176.17,1014,0
02-Jan-2022 12:00:00,1125.9,564.79,539.31,29.108,62.215,2.2385,171.22,1013.9,0
02-Jan-2022 12:10:00,1247.7,650.72,577.1,29.541,61.021,1.3609,166.42,1013,0
02-Jan-2022 12:20:00,712.01,121.808,600.15,29.221,62.071,1.9623,184.84,1013,0
02-Jan-2022 12:30:00,1178,560.02,877.1,29.302,61.771,1.94515,147.6276,1013,0
02-Jan-2022 12:40:00,783.92,191.3886,673.44,29.498,60.758,2.4748,188.22,1013,0
02-Jan-2022 12:50:00,819.15,209.1489,656.68,29.463,60.179,1.3255,200.06,1013,0
02-Jan-2022 13:00:00,719.09,129.9026,613.23,29.379,58.06,1.5174,160.9507,1013,0
02-Jan-2022 13:10:00,570.68,40.1817,538.21,28.806,59.695,1.8882,180.86,1013,0
02-Jan-2022 13:20:00,482.9,5.7585,480.19,28.851,60.931,2.0232,195.44,1013,0
02-Jan-2022 13:30:00,527.11,20.4216,510.66,28.569,62,2.1514,188.44,1013,0
02-Jan-2022 13:40:00,510.64,2.5547,511.18,28.816,62.484,1.8251,164,1013,0
02-Jan-2022 13:50:00,442.75,2.6273,444.23,28.624,61.644,2.1504,141.26,1013,0
02-Jan-2022 14:00:00,390.86,0.4957,392.96,28.705,61.645,2.2735,157.21,1013,0
02-Jan-2022 14:10:00,330.22,0.1392,332.84,28.55,60.965,2.4773,138.46,1013,0
02-Jan-2022 14:20:00,397.86,9.6905,393.03,28.522,60.641,2.0763,128.32,1013,0
02-Jan-2022 14:30:00,507.46,17.8022,493.8,28.729,60.001,1.1515,179.96,1012.3,0
02-Jan-2022 14:40:00,610.8,91.6939,531.76,28.794,59.598,1.7151,172.21,1012,0
02-Jan-2022 14:50:00,530.01,29.2933,507.63,29.409,57.807,1.2636,184.37,1012,0
02-Jan-2022 15:00:00,478.7,24.9941,460.99,29.67,57.489,1.3613,222.68,1012,0
02-Jan-2022 15:10:00,375.99,11.2534,371.47,29.43,58.245,1.7121,237.07,1012,0
02-Jan-2022 15:20:00,312.9,0.3522,317.56,29.045,59.361,1.5027,236.92,1012,0
02-Jan-2022 15:30:00,275.11,0.5024,278.89,29.014,59.605,0.6201,195.62,1012,0
02-Jan-2022 15:40:00,347.75,20.2003,335.12,28.552,59.95,1.814,162.25,1012,0
02-Jan-2022 15:50:00,301.73,4.7991,301.16,28.468,60.733,1.7426,151.99,1012,0
02-Jan-2022 16:00:00,236.75,0.4925,239.3,28.296,62.051,1.2891,124.914,1012,0
02-Jan-2022 16:10:00,224.2,1.5465,224.37,28.175,62.349,0.6341,163.69,1012,0
02-Jan-2022 16:20:00,325.61,29.0388,307.34,28.582,61.524,1.319,142.2639,1012,0
02-Jan-2022 16:30:00,322.48,20.6023,310.28,28.777,60.606,1.1663,149.95,1012,0
02-Jan-2022 16:40:00,356.73,133.922,278.96,28.761,60.101,1.5081,154.81,1012,0
02-Jan-2022 16:50:00,514.96,473.91,261.46,29.017,59.057,2.1272,129.44,1012,0
02-Jan-2022 17:00:00,469.16,388.54,277.07,29.359,58.183,1.9382,145.36,1012,0
02-Jan-2022 17:10:00,522.03,590.32,256.36,29.717,57.137,1.8452,161.43,1012,0
02-Jan-2022 17:20:00,376.47,469.53,184.31,29.195,60.37,2.3251,143.48,1012,0
02-Jan-2022 17:30:00,347.07,385.68,202.75,28.934,62.629,2.4709,142.03,1012,0
02-Jan-2022 17:40:00,256.91,141.829,209.48,28.697,61.399,2.1867,136.78,1012,0
02-Jan-2022 17:50:00,176.27,3.8645,176.33,28.611,59.953,2.058,127.28,1012,0
02-Jan-2022 18:00:00,133.02,5.1185,132.19,28.542,61.12,1.4538,135.95,1012,0
02-Jan-2022 18:10:00,170.76,300.641,104.61,28.593,61.262,1.2481,137.6,1012,0
02-Jan-2022 18:20:00,155.84,338.26,93.11,28.866,60.303,1.606,145.97,1012,0
02-Jan-2022 18:30:00,117.96,298.11,74.36,28.543,62.75,1.3075,138.5,1012,0
02-Jan-2022 18:40:00,79.652,221.23,55.799,28.523,62.408,0.8168,141.37,1012,0
02-Jan-2022 18:50:00,43.551,128.42,34.53,28.211,64.425,1.0817,153.93,1012,0
02-Jan-2022 19:00:00,16.0653,45.581,15.1462,27.837,65.928,0.8644,142.48,1012,0
02-Jan-2022 19:10:00,1.849,0.8764,2.9857,27.421,67.43,1.0139,130.76,1012,0
02-Jan-2022 19:20:00,0,0,0.0161,27.062,69.057,0.1309,127.72,1012,0
02-Jan-2022 19:30:00,0,0,0,26.81,69.928,0.103,91.688,1012.6,0
02-Jan-2022 19:40:00,0,0,0,26.371,71.814,0.0927,28.9343,1013,0
02-Jan-2022 19:50:00,0,0,0,25.772,73.717,0.103,38.536,1013,0
02-Jan-2022 20:00:00,0,0,0,25.6,74.248,0.0927,135.758,1013,0
02-Jan-2022 20:10:00,0,0,0,25.733,73.97,0.5537,71.541,1013,0
02-Jan-2022 20:20:00,0,0,0,25.664,74.755,0.3801,94.669,1013,0
02-Jan-2022 20:30:00,0,0,0,25.344,75.836,0.103,191.916,1013,0
02-Jan-2022 20:40:00,0,0,0,25.17,76.762,0.103,149.193,1013,0
02-Jan-2022 20:50:00,0,0,0,25.102,77.198,0.3093,105.85,1013,0
02-Jan-2022 21:00:00,0,0,0,24.965,77.521,0.1474,93.794,1013,0
02-Jan-2022 21:10:00,0,0,0,24.796,77.616,0.7771,149.127,1013,0
02-Jan-2022 21:20:00,0,0,0,24.495,76.758,0.928,135.031,1013,0
02-Jan-2022 21:30:00,0,0,0,24.237,75.828,1.3445,134.3747,1013,0
02-Jan-2022 21:40:00,0,0,0,24.165,75.912,1.4927,156.413,1013,0
02-Jan-2022 21:50:00,0,0,0,24.043,75.563,0.727,164.4,1013,0
02-Jan-2022 22:00:00,0,0,0,23.788,76.187,0.0958,100.5213,1013.6,0
02-Jan-2022 22:10:00,0,0,0,23.487,77.831,0.103,94.6878,1013.3,0
02-Jan-2022 22:20:00,0,0,0,23.445,76.602,0.5753,63.2209,1014,0
02-Jan-2022 22:30:00,0,0,0,23.478,75.754,0.1806,43.439,1014,0
02-Jan-2022 22:40:00,0,0,0,23.136,77.696,0.103,117.598,1014,0
02-Jan-2022 22:50:00,0,0,0,22.986,78.731,0.8757,301.03,1014,0
02-Jan-2022 23:00:00,0,0,0,23.076,77.021,1.5607,190.653,1014,0
02-Jan-2022 23:10:00,0,0,0,23.425,74.918,0.6144,127.557,1014,0
02-Jan-2022 23:20:00,0,0,0,23.412,74.122,0.489,115.872,1014,0
02-Jan-2022 23:30:00,0,0,0,23.512,73.799,0.5428,123.617,1013.3,0
02-Jan-2022 23:40:00,0,0,0,23.385,74.701,0.7327,139.038,1013,0
02-Jan-2022 23:50:00,0,0,0,23.395,75.481,0.4911,82.655,1013,0
03-Jan-2022 00:00:00,0,0,0,23.35,75.719,0.9293,116.65,1013,0
03-Jan-2022 00:10:00,0,0,0,23.225,77.097,0.8558,100.726,1013,0
03-Jan-2022 00:20:00,0,0,0,23.394,77.724,1.0018,103.813,1013,0
03-Jan-2022 00:30:00,0,0,0,23.264,78.458,0.7525,131.423,1013,0
03-Jan-2022 00:40:00,0,0,0,23.189,79.288,0.103,126.466,1013,0
03-Jan-2022 00:50:00,0,0,0,23.166,79.827,0.103,134.324,1013,0
03-Jan-2022 01:00:00,0,0,0,23.07,80.27,0.103,134.685,1012.7,0
03-Jan-2022 01:10:00,0,0,0,23.172,79.69,0.2267,103.378,1012,0
03-Jan-2022 01:20:00,0,0,0,23.311,80.053,0.8494,106.482,1012,0
03-Jan-2022 01:30:00,0,0,0,23.204,81.1,0.1495,66.4223,1012,0
03-Jan-2022 01:40:00,0,0,0,23.045,81.46,0.1626,55.355,1012,0
